# Region      : all 
# Cells       : 144375
# Volume      : 2.968402e-04
# Time        	volIntegrate(rho)	volIntegrate(rhoh)	volIntegrate(rhoCH4)
0.04152       	3.054540e-04	9.612289e+01	1.647773e-05
0.04153       	3.054540e-04	9.614145e+01	1.647738e-05
0.04154       	3.054540e-04	9.616009e+01	1.647703e-05
0.04155       	3.054540e-04	9.617877e+01	1.647669e-05
0.04156       	3.054540e-04	9.619723e+01	1.647635e-05
0.04157       	3.054540e-04	9.621569e+01	1.647600e-05
0.04158       	3.054540e-04	9.623419e+01	1.647566e-05
0.04159       	3.054540e-04	9.625271e+01	1.647531e-05
0.0416        	3.054540e-04	9.627137e+01	1.647496e-05
0.04161       	3.054540e-04	9.629001e+01	1.647461e-05
0.04162       	3.054540e-04	9.630881e+01	1.647426e-05
0.04163       	3.054540e-04	9.632756e+01	1.647391e-05
0.04164       	3.054540e-04	9.634606e+01	1.647357e-05
0.04165       	3.054540e-04	9.636465e+01	1.647323e-05
0.04166       	3.054540e-04	9.638296e+01	1.647289e-05
0.04167       	3.054540e-04	9.640114e+01	1.647255e-05
0.04168       	3.054540e-04	9.641927e+01	1.647221e-05
0.04169       	3.054540e-04	9.643752e+01	1.647187e-05
0.0417        	3.054540e-04	9.645586e+01	1.647152e-05
0.04171       	3.054540e-04	9.647418e+01	1.647118e-05
0.04172       	3.054540e-04	9.649232e+01	1.647084e-05
0.04173       	3.054540e-04	9.651019e+01	1.647050e-05
0.04174       	3.054540e-04	9.652819e+01	1.647016e-05
0.04175       	3.054540e-04	9.654613e+01	1.646982e-05
0.04176       	3.054540e-04	9.656407e+01	1.646949e-05
0.04177       	3.054540e-04	9.658198e+01	1.646915e-05
0.04178       	3.054540e-04	9.660020e+01	1.646881e-05
0.04179       	3.054540e-04	9.661829e+01	1.646847e-05
0.0418        	3.054540e-04	9.663644e+01	1.646814e-05
0.04181       	3.054540e-04	9.665472e+01	1.646779e-05
0.04182       	3.054540e-04	9.667293e+01	1.646745e-05
0.04183       	3.054540e-04	9.669087e+01	1.646712e-05
0.04184       	3.054540e-04	9.670861e+01	1.646680e-05
0.04185       	3.054540e-04	9.672650e+01	1.646647e-05
0.04186       	3.054540e-04	9.674403e+01	1.646616e-05
0.04187       	3.054540e-04	9.676230e+01	1.646581e-05
0.04188       	3.054540e-04	9.678026e+01	1.646549e-05
0.04189       	3.054540e-04	9.679825e+01	1.646515e-05
0.0419        	3.054540e-04	9.681571e+01	1.646484e-05
0.04191       	3.054540e-04	9.683334e+01	1.646452e-05
0.04192       	3.054540e-04	9.685080e+01	1.646421e-05
0.04193       	3.054540e-04	9.686844e+01	1.646388e-05
0.04194       	3.054540e-04	9.688589e+01	1.646357e-05
0.04195       	3.054540e-04	9.690333e+01	1.646326e-05
0.04196       	3.054540e-04	9.692133e+01	1.646293e-05
0.04197       	3.054540e-04	9.693914e+01	1.646261e-05
0.04198       	3.054540e-04	9.695682e+01	1.646229e-05
0.04199       	3.054540e-04	9.697466e+01	1.646197e-05
0.042         	3.054540e-04	9.699284e+01	1.646163e-05
0.04201       	3.054540e-04	9.701068e+01	1.646132e-05
0.04202       	3.054540e-04	9.702803e+01	1.646101e-05
0.04203       	3.054540e-04	9.704511e+01	1.646070e-05
0.04204       	3.054540e-04	9.706227e+01	1.646039e-05
0.04205       	3.054540e-04	9.707922e+01	1.646009e-05
0.04206       	3.054540e-04	9.709610e+01	1.645978e-05
0.04207       	3.054540e-04	9.711300e+01	1.645947e-05
0.04208       	3.054540e-04	9.712952e+01	1.645917e-05
0.04209       	3.054540e-04	9.714596e+01	1.645887e-05
0.0421        	3.054540e-04	9.716235e+01	1.645858e-05
0.04211       	3.054540e-04	9.717894e+01	1.645827e-05
0.04212       	3.054540e-04	9.719563e+01	1.645797e-05
0.04213       	3.054540e-04	9.721216e+01	1.645767e-05
0.04214       	3.054540e-04	9.722870e+01	1.645736e-05
0.04215       	3.054540e-04	9.724526e+01	1.645705e-05
0.04216       	3.054540e-04	9.726183e+01	1.645673e-05
0.04217       	3.054540e-04	9.727637e+01	1.645649e-05
0.04218       	3.054540e-04	9.729277e+01	1.645617e-05
0.04219       	3.054540e-04	9.731064e+01	1.645580e-05
0.0422        	3.054540e-04	9.732824e+01	1.645546e-05
0.04221       	3.054540e-04	9.734540e+01	1.645514e-05
0.04222       	3.054540e-04	9.736243e+01	1.645483e-05
0.04223       	3.054540e-04	9.737961e+01	1.645451e-05
0.04224       	3.054540e-04	9.739658e+01	1.645418e-05
0.04225       	3.054540e-04	9.741315e+01	1.645387e-05
0.04226       	3.054540e-04	9.742957e+01	1.645358e-05
0.04227       	3.054540e-04	9.744681e+01	1.645325e-05
0.04228       	3.054540e-04	9.746426e+01	1.645291e-05
0.04229       	3.054540e-04	9.748181e+01	1.645257e-05
0.0423        	3.054540e-04	9.749937e+01	1.645223e-05
0.04231       	3.054540e-04	9.751711e+01	1.645188e-05
0.04232       	3.054540e-04	9.753500e+01	1.645152e-05
0.04233       	3.054540e-04	9.755311e+01	1.645116e-05
0.04234       	3.054540e-04	9.757117e+01	1.645081e-05
0.04235       	3.054540e-04	9.758906e+01	1.645045e-05
0.04236       	3.054540e-04	9.760697e+01	1.645011e-05
0.04237       	3.054540e-04	9.762462e+01	1.644978e-05
0.04238       	3.054540e-04	9.764232e+01	1.644944e-05
0.04239       	3.054540e-04	9.766034e+01	1.644911e-05
0.0424        	3.054540e-04	9.767887e+01	1.644876e-05
0.04241       	3.054540e-04	9.769736e+01	1.644840e-05
0.04242       	3.054540e-04	9.771577e+01	1.644804e-05
0.04243       	3.054540e-04	9.773407e+01	1.644769e-05
0.04244       	3.054540e-04	9.775258e+01	1.644733e-05
0.04245       	3.054540e-04	9.777109e+01	1.644697e-05
0.04246       	3.054540e-04	9.778940e+01	1.644663e-05
0.04247       	3.054540e-04	9.780767e+01	1.644627e-05
0.04248       	3.054540e-04	9.782596e+01	1.644592e-05
0.04249       	3.054540e-04	9.784419e+01	1.644558e-05
0.0425        	3.054540e-04	9.786232e+01	1.644523e-05
0.04251       	3.054540e-04	9.788050e+01	1.644488e-05
0.04252       	3.054540e-04	9.789877e+01	1.644453e-05
0.04253       	3.054540e-04	9.791716e+01	1.644418e-05
0.04254       	3.054540e-04	9.793563e+01	1.644383e-05
0.04255       	3.054540e-04	9.795408e+01	1.644348e-05
0.04256       	3.054540e-04	9.797252e+01	1.644314e-05
0.04257       	3.054540e-04	9.799092e+01	1.644279e-05
0.04258       	3.054540e-04	9.800947e+01	1.644244e-05
0.04259       	3.054540e-04	9.802816e+01	1.644209e-05
0.0426        	3.054540e-04	9.804667e+01	1.644175e-05
0.04261       	3.054540e-04	9.806495e+01	1.644141e-05
0.04262       	3.054540e-04	9.808302e+01	1.644107e-05
0.04263       	3.054540e-04	9.810119e+01	1.644072e-05
0.04264       	3.054540e-04	9.811947e+01	1.644038e-05
0.04265       	3.054540e-04	9.813780e+01	1.644003e-05
0.04266       	3.054540e-04	9.815615e+01	1.643967e-05
0.04267       	3.054540e-04	9.816937e+01	1.643953e-05
0.04268       	3.054540e-04	9.818314e+01	1.643933e-05
0.04269       	3.054540e-04	9.819943e+01	1.643906e-05
0.0427        	3.054540e-04	9.821998e+01	1.643866e-05
0.04271       	3.054540e-04	9.824183e+01	1.643824e-05
0.04272       	3.054540e-04	9.826286e+01	1.643785e-05
0.04273       	3.054540e-04	9.828271e+01	1.643748e-05
0.04274       	3.054540e-04	9.830192e+01	1.643712e-05
0.04275       	3.054540e-04	9.832113e+01	1.643675e-05
0.04276       	3.054540e-04	9.834057e+01	1.643638e-05
0.04277       	3.054540e-04	9.836044e+01	1.643601e-05
0.04278       	3.054540e-04	9.838070e+01	1.643563e-05
0.04279       	3.054540e-04	9.840152e+01	1.643523e-05
0.0428        	3.054540e-04	9.842234e+01	1.643484e-05
0.04281       	3.054540e-04	9.844280e+01	1.643446e-05
0.04282       	3.054540e-04	9.846325e+01	1.643408e-05
0.04283       	3.054540e-04	9.848354e+01	1.643371e-05
0.04284       	3.054540e-04	9.850367e+01	1.643334e-05
0.04285       	3.054540e-04	9.852346e+01	1.643298e-05
0.04286       	3.054540e-04	9.854316e+01	1.643261e-05
0.04287       	3.054540e-04	9.856303e+01	1.643224e-05
0.04288       	3.054540e-04	9.858307e+01	1.643187e-05
0.04289       	3.054540e-04	9.860309e+01	1.643150e-05
0.0429        	3.054540e-04	9.862284e+01	1.643114e-05
0.04291       	3.054540e-04	9.864253e+01	1.643078e-05
0.04292       	3.054540e-04	9.866217e+01	1.643042e-05
0.04293       	3.054540e-04	9.868196e+01	1.643005e-05
0.04294       	3.054540e-04	9.870197e+01	1.642968e-05
0.04295       	3.054540e-04	9.872200e+01	1.642931e-05
0.04296       	3.054540e-04	9.874190e+01	1.642895e-05
0.04297       	3.054540e-04	9.876168e+01	1.642858e-05
0.04298       	3.054540e-04	9.878128e+01	1.642822e-05
0.04299       	3.054540e-04	9.880088e+01	1.642785e-05
0.043         	3.054540e-04	9.882051e+01	1.642749e-05
0.04301       	3.054540e-04	9.884020e+01	1.642712e-05
0.04302       	3.054540e-04	9.885996e+01	1.642675e-05
0.04303       	3.054540e-04	9.887978e+01	1.642638e-05
0.04304       	3.054540e-04	9.889957e+01	1.642601e-05
0.04305       	3.054540e-04	9.891920e+01	1.642565e-05
0.04306       	3.054540e-04	9.893855e+01	1.642529e-05
0.04307       	3.054540e-04	9.895767e+01	1.642493e-05
0.04308       	3.054540e-04	9.897667e+01	1.642458e-05
0.04309       	3.054540e-04	9.899584e+01	1.642421e-05
0.0431        	3.054540e-04	9.901529e+01	1.642385e-05
0.04311       	3.054540e-04	9.903495e+01	1.642348e-05
0.04312       	3.054540e-04	9.905464e+01	1.642311e-05
0.04313       	3.054540e-04	9.907446e+01	1.642274e-05
0.04314       	3.054540e-04	9.909425e+01	1.642237e-05
0.04315       	3.054540e-04	9.911411e+01	1.642200e-05
0.04316       	3.054540e-04	9.913411e+01	1.642163e-05
0.04317       	3.054540e-04	9.915395e+01	1.642126e-05
0.04318       	3.054540e-04	9.917365e+01	1.642090e-05
0.04319       	3.054540e-04	9.919369e+01	1.642052e-05
0.0432        	3.054540e-04	9.921409e+01	1.642015e-05
0.04321       	3.054540e-04	9.923444e+01	1.641978e-05
0.04322       	3.054540e-04	9.925442e+01	1.641941e-05
0.04323       	3.054540e-04	9.927432e+01	1.641904e-05
0.04324       	3.054540e-04	9.929452e+01	1.641866e-05
0.04325       	3.054540e-04	9.931503e+01	1.641828e-05
0.04326       	3.054540e-04	9.933562e+01	1.641790e-05
0.04327       	3.054540e-04	9.935614e+01	1.641752e-05
0.04328       	3.054540e-04	9.937656e+01	1.641715e-05
0.04329       	3.054540e-04	9.939695e+01	1.641677e-05
0.0433        	3.054540e-04	9.941732e+01	1.641639e-05
0.04331       	3.054540e-04	9.943762e+01	1.641602e-05
0.04332       	3.054540e-04	9.945799e+01	1.641564e-05
0.04333       	3.054540e-04	9.947857e+01	1.641526e-05
0.04334       	3.054540e-04	9.949917e+01	1.641488e-05
0.04335       	3.054540e-04	9.951966e+01	1.641450e-05
0.04336       	3.054540e-04	9.954003e+01	1.641412e-05
0.04337       	3.054540e-04	9.956047e+01	1.641374e-05
0.04338       	3.054540e-04	9.958102e+01	1.641336e-05
0.04339       	3.054540e-04	9.960135e+01	1.641299e-05
0.0434        	3.054540e-04	9.962132e+01	1.641262e-05
0.04341       	3.054540e-04	9.964129e+01	1.641224e-05
0.04342       	3.054540e-04	9.966135e+01	1.641187e-05
0.04343       	3.054540e-04	9.968142e+01	1.641149e-05
0.04344       	3.054540e-04	9.970147e+01	1.641112e-05
0.04345       	3.054540e-04	9.972154e+01	1.641074e-05
0.04346       	3.054540e-04	9.974178e+01	1.641036e-05
0.04347       	3.054540e-04	9.976229e+01	1.640998e-05
0.04348       	3.054540e-04	9.978280e+01	1.640960e-05
0.04349       	3.054540e-04	9.980312e+01	1.640922e-05
0.0435        	3.054540e-04	9.982406e+01	1.640887e-05
0.04351       	3.054540e-04	9.984400e+01	1.640851e-05
0.04352       	3.054540e-04	9.986416e+01	1.640814e-05
0.04353       	3.054540e-04	9.988433e+01	1.640776e-05
0.04354       	3.054540e-04	9.990445e+01	1.640737e-05
0.04355       	3.054540e-04	9.992427e+01	1.640702e-05
0.04356       	3.054540e-04	9.994391e+01	1.640666e-05
0.04357       	3.054540e-04	9.996340e+01	1.640631e-05
0.04358       	3.054540e-04	9.998284e+01	1.640596e-05
0.04359       	3.054540e-04	1.000021e+02	1.640561e-05
0.0436        	3.054540e-04	1.000213e+02	1.640526e-05
0.04361       	3.054540e-04	1.000407e+02	1.640491e-05
0.04362       	3.054540e-04	1.000601e+02	1.640456e-05
0.04363       	3.054540e-04	1.000793e+02	1.640421e-05
0.04364       	3.054540e-04	1.000985e+02	1.640386e-05
0.04365       	3.054540e-04	1.001176e+02	1.640351e-05
0.04366       	3.054540e-04	1.001367e+02	1.640315e-05
0.04367       	3.054540e-04	1.001556e+02	1.640280e-05
0.04368       	3.054540e-04	1.001745e+02	1.640245e-05
0.04369       	3.054540e-04	1.001934e+02	1.640209e-05
0.0437        	3.054540e-04	1.002125e+02	1.640174e-05
0.04371       	3.054540e-04	1.002315e+02	1.640138e-05
0.04372       	3.054540e-04	1.002508e+02	1.640102e-05
0.04373       	3.054540e-04	1.002703e+02	1.640065e-05
0.04374       	3.054540e-04	1.002898e+02	1.640029e-05
0.04375       	3.054540e-04	1.003096e+02	1.639991e-05
0.04376       	3.054540e-04	1.003297e+02	1.639952e-05
0.04377       	3.054540e-04	1.003500e+02	1.639913e-05
0.04378       	3.054540e-04	1.003700e+02	1.639873e-05
0.04379       	3.054540e-04	1.003901e+02	1.639833e-05
0.0438        	3.054540e-04	1.004094e+02	1.639796e-05
0.04381       	3.054540e-04	1.004293e+02	1.639757e-05
0.04382       	3.054540e-04	1.004496e+02	1.639717e-05
0.04383       	3.054540e-04	1.004699e+02	1.639677e-05
0.04384       	3.054540e-04	1.004903e+02	1.639637e-05
0.04385       	3.054540e-04	1.005108e+02	1.639596e-05
0.04386       	3.054540e-04	1.005315e+02	1.639554e-05
0.04387       	3.054540e-04	1.005527e+02	1.639511e-05
0.04388       	3.054540e-04	1.005741e+02	1.639468e-05
0.04389       	3.054540e-04	1.005960e+02	1.639424e-05
0.0439        	3.054540e-04	1.006182e+02	1.639380e-05
0.04391       	3.054540e-04	1.006407e+02	1.639336e-05
0.04392       	3.054540e-04	1.006633e+02	1.639292e-05
0.04393       	3.054540e-04	1.006859e+02	1.639247e-05
0.04394       	3.054540e-04	1.007088e+02	1.639202e-05
0.04395       	3.054540e-04	1.007318e+02	1.639158e-05
0.04396       	3.054540e-04	1.007549e+02	1.639113e-05
0.04397       	3.054540e-04	1.007780e+02	1.639068e-05
0.04398       	3.054540e-04	1.008012e+02	1.639023e-05
0.04399       	3.054540e-04	1.008244e+02	1.638978e-05
0.044         	3.054540e-04	1.008476e+02	1.638934e-05
0.04401       	3.054540e-04	1.008711e+02	1.638889e-05
0.04402       	3.054540e-04	1.008946e+02	1.638845e-05
0.04403       	3.054540e-04	1.009180e+02	1.638801e-05
0.04404       	3.054540e-04	1.009412e+02	1.638757e-05
0.04405       	3.054540e-04	1.009643e+02	1.638714e-05
0.04406       	3.054540e-04	1.009874e+02	1.638670e-05
0.04407       	3.054540e-04	1.010107e+02	1.638626e-05
0.04408       	3.054540e-04	1.010342e+02	1.638582e-05
0.04409       	3.054540e-04	1.010576e+02	1.638538e-05
0.0441        	3.054540e-04	1.010813e+02	1.638493e-05
0.04411       	3.054540e-04	1.011050e+02	1.638449e-05
0.04412       	3.054540e-04	1.011289e+02	1.638405e-05
0.04413       	3.054540e-04	1.011529e+02	1.638361e-05
0.04414       	3.054540e-04	1.011769e+02	1.638317e-05
0.04415       	3.054540e-04	1.012009e+02	1.638273e-05
0.04416       	3.054540e-04	1.012250e+02	1.638229e-05
0.04417       	3.054540e-04	1.012491e+02	1.638186e-05
0.04418       	3.054540e-04	1.012730e+02	1.638143e-05
0.04419       	3.054540e-04	1.012967e+02	1.638100e-05
0.0442        	3.054540e-04	1.013205e+02	1.638058e-05
0.04421       	3.054540e-04	1.013442e+02	1.638016e-05
0.04422       	3.054540e-04	1.013677e+02	1.637975e-05
0.04423       	3.054540e-04	1.013910e+02	1.637934e-05
0.04424       	3.054540e-04	1.014139e+02	1.637894e-05
0.04425       	3.054540e-04	1.014364e+02	1.637854e-05
0.04426       	3.054540e-04	1.014588e+02	1.637813e-05
0.04427       	3.054540e-04	1.014814e+02	1.637773e-05
0.04428       	3.054540e-04	1.015042e+02	1.637732e-05
0.04429       	3.054540e-04	1.015274e+02	1.637690e-05
0.0443        	3.054540e-04	1.015506e+02	1.637649e-05
0.04431       	3.054540e-04	1.015737e+02	1.637608e-05
0.04432       	3.054540e-04	1.015966e+02	1.637567e-05
0.04433       	3.054540e-04	1.016195e+02	1.637527e-05
0.04434       	3.054540e-04	1.016423e+02	1.637486e-05
0.04435       	3.054540e-04	1.016652e+02	1.637445e-05
0.04436       	3.054540e-04	1.016881e+02	1.637404e-05
0.04437       	3.054540e-04	1.017110e+02	1.637363e-05
0.04438       	3.054540e-04	1.017339e+02	1.637322e-05
0.04439       	3.054540e-04	1.017569e+02	1.637281e-05
0.0444        	3.054540e-04	1.017801e+02	1.637240e-05
0.04441       	3.054540e-04	1.018032e+02	1.637199e-05
0.04442       	3.054540e-04	1.018262e+02	1.637159e-05
0.04443       	3.054540e-04	1.018491e+02	1.637118e-05
0.04444       	3.054540e-04	1.018720e+02	1.637077e-05
0.04445       	3.054540e-04	1.018949e+02	1.637037e-05
0.04446       	3.054540e-04	1.019178e+02	1.636996e-05
0.04447       	3.054540e-04	1.019406e+02	1.636956e-05
0.04448       	3.054540e-04	1.019634e+02	1.636915e-05
0.04449       	3.054540e-04	1.019864e+02	1.636875e-05
0.0445        	3.054540e-04	1.020094e+02	1.636834e-05
0.04451       	3.054540e-04	1.020323e+02	1.636794e-05
0.04452       	3.054540e-04	1.020550e+02	1.636755e-05
0.04453       	3.054540e-04	1.020776e+02	1.636715e-05
0.04454       	3.054540e-04	1.021004e+02	1.636674e-05
0.04455       	3.054540e-04	1.021233e+02	1.636632e-05
0.04456       	3.054540e-04	1.021461e+02	1.636591e-05
0.04457       	3.054540e-04	1.021689e+02	1.636549e-05
0.04458       	3.054540e-04	1.021918e+02	1.636508e-05
0.04459       	3.054540e-04	1.022148e+02	1.636466e-05
0.0446        	3.054540e-04	1.022377e+02	1.636424e-05
0.04461       	3.054540e-04	1.022607e+02	1.636382e-05
0.04462       	3.054540e-04	1.022838e+02	1.636340e-05
0.04463       	3.054540e-04	1.023070e+02	1.636299e-05
0.04464       	3.054540e-04	1.023301e+02	1.636258e-05
0.04465       	3.054540e-04	1.023533e+02	1.636216e-05
0.04466       	3.054540e-04	1.023765e+02	1.636175e-05
0.04467       	3.054540e-04	1.023995e+02	1.636134e-05
0.04468       	3.054540e-04	1.024223e+02	1.636093e-05
0.04469       	3.054540e-04	1.024450e+02	1.636053e-05
0.0447        	3.054540e-04	1.024680e+02	1.636011e-05
0.04471       	3.054540e-04	1.024911e+02	1.635970e-05
0.04472       	3.054540e-04	1.025141e+02	1.635929e-05
0.04473       	3.054540e-04	1.025369e+02	1.635889e-05
0.04474       	3.054540e-04	1.025598e+02	1.635848e-05
0.04475       	3.054540e-04	1.025828e+02	1.635808e-05
0.04476       	3.054540e-04	1.026063e+02	1.635762e-05
0.04477       	3.054540e-04	1.026297e+02	1.635717e-05
0.04478       	3.054540e-04	1.026531e+02	1.635673e-05
0.04479       	3.054540e-04	1.026757e+02	1.635633e-05
0.0448        	3.054540e-04	1.026982e+02	1.635592e-05
0.04481       	3.054540e-04	1.027207e+02	1.635551e-05
0.04482       	3.054540e-04	1.027432e+02	1.635510e-05
0.04483       	3.054540e-04	1.027664e+02	1.635466e-05
0.04484       	3.054540e-04	1.027899e+02	1.635421e-05
0.04485       	3.054540e-04	1.028134e+02	1.635377e-05
0.04486       	3.054540e-04	1.028365e+02	1.635334e-05
0.04487       	3.054540e-04	1.028595e+02	1.635290e-05
0.04488       	3.054540e-04	1.028824e+02	1.635246e-05
0.04489       	3.054540e-04	1.029055e+02	1.635201e-05
0.0449        	3.054540e-04	1.029286e+02	1.635157e-05
0.04491       	3.054540e-04	1.029519e+02	1.635112e-05
0.04492       	3.054540e-04	1.029755e+02	1.635066e-05
0.04493       	3.054540e-04	1.029993e+02	1.635020e-05
0.04494       	3.054540e-04	1.030225e+02	1.634977e-05
0.04495       	3.054540e-04	1.030453e+02	1.634935e-05
0.04496       	3.054540e-04	1.030679e+02	1.634893e-05
0.04497       	3.054540e-04	1.030911e+02	1.634850e-05
0.04498       	3.054540e-04	1.031149e+02	1.634805e-05
0.04499       	3.054540e-04	1.031394e+02	1.634759e-05
0.045         	3.054540e-04	1.031643e+02	1.634713e-05
0.04501       	3.054540e-04	1.031888e+02	1.634667e-05
0.04502       	3.054540e-04	1.032131e+02	1.634622e-05
0.04503       	3.054540e-04	1.032374e+02	1.634576e-05
0.04504       	3.054540e-04	1.032620e+02	1.634531e-05
0.04505       	3.054540e-04	1.032870e+02	1.634484e-05
0.04506       	3.054540e-04	1.033120e+02	1.634437e-05
0.04507       	3.054540e-04	1.033371e+02	1.634391e-05
0.04508       	3.054540e-04	1.033622e+02	1.634345e-05
0.04509       	3.054540e-04	1.033872e+02	1.634299e-05
0.0451        	3.054540e-04	1.034121e+02	1.634253e-05
0.04511       	3.054540e-04	1.034368e+02	1.634208e-05
0.04512       	3.054540e-04	1.034612e+02	1.634163e-05
0.04513       	3.054540e-04	1.034857e+02	1.634117e-05
0.04514       	3.054540e-04	1.035107e+02	1.634070e-05
0.04515       	3.054540e-04	1.035358e+02	1.634024e-05
0.04516       	3.054540e-04	1.035611e+02	1.633977e-05
0.04517       	3.054540e-04	1.035863e+02	1.633930e-05
0.04518       	3.054540e-04	1.036113e+02	1.633883e-05
0.04519       	3.054540e-04	1.036363e+02	1.633836e-05
0.0452        	3.054540e-04	1.036616e+02	1.633789e-05
0.04521       	3.054540e-04	1.036872e+02	1.633741e-05
0.04522       	3.054540e-04	1.037118e+02	1.633694e-05
0.04523       	3.054540e-04	1.037369e+02	1.633646e-05
0.04524       	3.054540e-04	1.037621e+02	1.633599e-05
0.04525       	3.054540e-04	1.037875e+02	1.633552e-05
0.04526       	3.054540e-04	1.038131e+02	1.633504e-05
0.04527       	3.054540e-04	1.038388e+02	1.633456e-05
0.04528       	3.054540e-04	1.038644e+02	1.633408e-05
0.04529       	3.054540e-04	1.038900e+02	1.633359e-05
0.0453        	3.054540e-04	1.039157e+02	1.633311e-05
0.04531       	3.054540e-04	1.039414e+02	1.633262e-05
0.04532       	3.054540e-04	1.039675e+02	1.633214e-05
0.04533       	3.054540e-04	1.039934e+02	1.633166e-05
0.04534       	3.054540e-04	1.040192e+02	1.633119e-05
0.04535       	3.054540e-04	1.040448e+02	1.633073e-05
0.04536       	3.054540e-04	1.040705e+02	1.633026e-05
0.04537       	3.054540e-04	1.040962e+02	1.632978e-05
0.04538       	3.054540e-04	1.041219e+02	1.632930e-05
0.04539       	3.054540e-04	1.041477e+02	1.632882e-05
0.0454        	3.054540e-04	1.041737e+02	1.632834e-05
0.04541       	3.054540e-04	1.042000e+02	1.632785e-05
0.04542       	3.054540e-04	1.042263e+02	1.632736e-05
0.04543       	3.054540e-04	1.042527e+02	1.632688e-05
0.04544       	3.054540e-04	1.042791e+02	1.632641e-05
0.04545       	3.054540e-04	1.043055e+02	1.632593e-05
0.04546       	3.054540e-04	1.043318e+02	1.632546e-05
0.04547       	3.054540e-04	1.043579e+02	1.632499e-05
0.04548       	3.054540e-04	1.043837e+02	1.632452e-05
0.04549       	3.054540e-04	1.044092e+02	1.632406e-05
0.0455        	3.054540e-04	1.044347e+02	1.632360e-05
0.04551       	3.054540e-04	1.044599e+02	1.632314e-05
0.04552       	3.054540e-04	1.044848e+02	1.632269e-05
0.04553       	3.054540e-04	1.045096e+02	1.632223e-05
0.04554       	3.054540e-04	1.045346e+02	1.632177e-05
0.04555       	3.054540e-04	1.045597e+02	1.632131e-05
0.04556       	3.054540e-04	1.045852e+02	1.632084e-05
0.04557       	3.054540e-04	1.046107e+02	1.632037e-05
0.04558       	3.054540e-04	1.046360e+02	1.631990e-05
0.04559       	3.054540e-04	1.046612e+02	1.631944e-05
0.0456        	3.054540e-04	1.046866e+02	1.631897e-05
0.04561       	3.054540e-04	1.047121e+02	1.631850e-05
0.04562       	3.054540e-04	1.047376e+02	1.631802e-05
0.04563       	3.054540e-04	1.047629e+02	1.631755e-05
0.04564       	3.054540e-04	1.047882e+02	1.631708e-05
0.04565       	3.054540e-04	1.048139e+02	1.631660e-05
0.04566       	3.054540e-04	1.048397e+02	1.631611e-05
0.04567       	3.054540e-04	1.048658e+02	1.631562e-05
0.04568       	3.054540e-04	1.048917e+02	1.631514e-05
0.04569       	3.054540e-04	1.049177e+02	1.631465e-05
0.0457        	3.054540e-04	1.049439e+02	1.631417e-05
0.04571       	3.054540e-04	1.049702e+02	1.631368e-05
0.04572       	3.054540e-04	1.049964e+02	1.631319e-05
0.04573       	3.054540e-04	1.050224e+02	1.631270e-05
0.04574       	3.054540e-04	1.050485e+02	1.631221e-05
0.04575       	3.054540e-04	1.050749e+02	1.631172e-05
0.04576       	3.054540e-04	1.051013e+02	1.631123e-05
0.04577       	3.054540e-04	1.051278e+02	1.631073e-05
0.04578       	3.054540e-04	1.051546e+02	1.631023e-05
0.04579       	3.054540e-04	1.051815e+02	1.630973e-05
0.0458        	3.054540e-04	1.052084e+02	1.630923e-05
0.04581       	3.054540e-04	1.052353e+02	1.630872e-05
0.04582       	3.054540e-04	1.052622e+02	1.630822e-05
0.04583       	3.054540e-04	1.052892e+02	1.630772e-05
0.04584       	3.054540e-04	1.053164e+02	1.630721e-05
0.04585       	3.054540e-04	1.053437e+02	1.630671e-05
0.04586       	3.054540e-04	1.053708e+02	1.630621e-05
0.04587       	3.054540e-04	1.053976e+02	1.630572e-05
0.04588       	3.054540e-04	1.054245e+02	1.630521e-05
0.04589       	3.054540e-04	1.054513e+02	1.630472e-05
0.0459        	3.054540e-04	1.054777e+02	1.630423e-05
0.04591       	3.054540e-04	1.055041e+02	1.630374e-05
0.04592       	3.054540e-04	1.055302e+02	1.630326e-05
0.04593       	3.054540e-04	1.055561e+02	1.630277e-05
0.04594       	3.054540e-04	1.055819e+02	1.630228e-05
0.04595       	3.054540e-04	1.056078e+02	1.630179e-05
0.04596       	3.054540e-04	1.056340e+02	1.630130e-05
0.04597       	3.054540e-04	1.056601e+02	1.630080e-05
0.04598       	3.054540e-04	1.056864e+02	1.630030e-05
0.04599       	3.054540e-04	1.057137e+02	1.629981e-05
0.046         	3.054540e-04	1.057400e+02	1.629932e-05
0.04601       	3.054540e-04	1.057657e+02	1.629883e-05
0.04602       	3.054540e-04	1.057914e+02	1.629833e-05
0.04603       	3.054540e-04	1.058174e+02	1.629783e-05
0.04604       	3.054540e-04	1.058434e+02	1.629734e-05
0.04605       	3.054540e-04	1.058693e+02	1.629684e-05
0.04606       	3.054540e-04	1.058955e+02	1.629634e-05
0.04607       	3.054540e-04	1.059219e+02	1.629583e-05
0.04608       	3.054540e-04	1.059482e+02	1.629534e-05
0.04609       	3.054540e-04	1.059745e+02	1.629485e-05
0.0461        	3.054540e-04	1.060007e+02	1.629436e-05
0.04611       	3.054540e-04	1.060270e+02	1.629386e-05
0.04612       	3.054540e-04	1.060534e+02	1.629337e-05
0.04613       	3.054540e-04	1.060798e+02	1.629287e-05
0.04614       	3.054540e-04	1.061061e+02	1.629238e-05
0.04615       	3.054540e-04	1.061326e+02	1.629188e-05
