# Region      : cellZone ignition
# Cells       : 1
# Volume      : 2.655875e-09
# Time        	volAverage(T)	volAverage(CH4)
0.11992       	2.995929e+03	1.671721e-14
0.11993       	2.996025e+03	1.671974e-14
0.11994       	2.996124e+03	1.672236e-14
0.11995       	2.996226e+03	1.672502e-14
0.11996       	2.996327e+03	1.672768e-14
0.11997       	2.996422e+03	1.673035e-14
0.11998       	2.996512e+03	1.673299e-14
0.11999       	2.996599e+03	1.673561e-14
0.12          	2.996686e+03	1.673816e-14
0.12001       	2.996774e+03	1.674063e-14
0.12002       	2.996860e+03	1.674304e-14
0.12003       	2.996941e+03	1.674540e-14
0.12004       	2.997018e+03	1.674771e-14
0.12005       	2.997093e+03	1.674993e-14
0.12006       	2.997170e+03	1.675197e-14
0.12007       	2.997252e+03	1.675380e-14
0.12008       	2.997342e+03	1.675540e-14
0.12009       	2.997440e+03	1.675695e-14
0.1201        	2.997545e+03	1.675862e-14
0.12011       	2.997654e+03	1.676055e-14
0.12012       	2.997764e+03	1.676281e-14
0.12013       	2.997872e+03	1.676541e-14
0.12014       	2.997974e+03	1.676828e-14
0.12015       	2.998069e+03	1.677133e-14
0.12016       	2.998159e+03	1.677451e-14
0.12017       	2.998247e+03	1.677779e-14
0.12018       	2.998335e+03	1.678118e-14
0.12019       	2.998423e+03	1.678466e-14
0.1202        	2.998506e+03	1.678822e-14
0.12021       	2.998584e+03	1.679178e-14
0.12022       	2.998655e+03	1.679530e-14
0.12023       	2.998724e+03	1.679869e-14
0.12024       	2.998793e+03	1.680192e-14
0.12025       	2.998862e+03	1.680483e-14
0.12026       	2.998930e+03	1.680741e-14
0.12027       	2.999000e+03	1.680970e-14
0.12028       	2.999076e+03	1.681177e-14
0.12029       	2.999162e+03	1.681370e-14
0.1203        	2.999260e+03	1.681559e-14
0.12031       	2.999368e+03	1.681755e-14
0.12032       	2.999480e+03	1.681966e-14
0.12033       	2.999591e+03	1.682198e-14
0.12034       	2.999698e+03	1.682452e-14
0.12035       	2.999796e+03	1.682733e-14
0.12036       	2.999883e+03	1.683042e-14
0.12037       	2.999959e+03	1.683383e-14
0.12038       	3.000000e+03	1.683758e-14
0.12039       	3.000000e+03	1.684150e-14
0.1204        	3.000000e+03	1.684543e-14
0.12041       	3.000000e+03	1.684929e-14
0.12042       	3.000000e+03	1.685305e-14
0.12043       	3.000000e+03	1.685675e-14
0.12044       	3.000000e+03	1.686046e-14
0.12045       	3.000000e+03	1.686422e-14
0.12046       	3.000000e+03	1.686803e-14
0.12047       	3.000000e+03	1.687186e-14
0.12048       	3.000000e+03	1.687567e-14
0.12049       	3.000000e+03	1.687943e-14
0.1205        	3.000000e+03	1.688314e-14
0.12051       	3.000000e+03	1.688683e-14
0.12052       	3.000000e+03	1.689049e-14
0.12053       	3.000000e+03	1.689411e-14
0.12054       	3.000000e+03	1.689765e-14
0.12055       	3.000000e+03	1.690108e-14
0.12056       	3.000000e+03	1.690438e-14
0.12057       	3.000000e+03	1.690758e-14
0.12058       	3.000000e+03	1.691074e-14
0.12059       	3.000000e+03	1.691386e-14
0.1206        	3.000000e+03	1.691699e-14
0.12061       	3.000000e+03	1.692009e-14
0.12062       	3.000000e+03	1.692317e-14
0.12063       	3.000000e+03	1.692619e-14
0.12064       	3.000000e+03	1.692921e-14
0.12065       	3.000000e+03	1.693232e-14
0.12066       	3.000000e+03	1.693558e-14
0.12067       	3.000000e+03	1.693904e-14
0.12068       	3.000000e+03	1.694271e-14
0.12069       	3.000000e+03	1.694658e-14
0.1207        	3.000000e+03	1.695073e-14
0.12071       	3.000000e+03	1.695498e-14
0.12072       	3.000000e+03	1.695937e-14
0.12073       	3.000000e+03	1.696389e-14
0.12074       	3.000000e+03	1.696857e-14
0.12075       	3.000000e+03	1.697334e-14
0.12076       	3.000000e+03	1.697815e-14
0.12077       	3.000000e+03	1.698299e-14
0.12078       	3.000000e+03	1.698785e-14
0.12079       	3.000000e+03	1.699272e-14
0.1208        	3.000000e+03	1.699759e-14
0.12081       	3.000000e+03	1.700233e-14
0.12082       	3.000000e+03	1.700692e-14
0.12083       	3.000000e+03	1.701144e-14
0.12084       	3.000000e+03	1.701588e-14
0.12085       	3.000000e+03	1.702025e-14
0.12086       	3.000000e+03	1.702453e-14
0.12087       	3.000000e+03	1.702871e-14
0.12088       	3.000000e+03	1.703278e-14
0.12089       	3.000000e+03	1.703678e-14
0.1209        	3.000000e+03	1.704074e-14
0.12091       	3.000000e+03	1.704465e-14
0.12092       	3.000000e+03	1.704849e-14
0.12093       	3.000000e+03	1.705231e-14
0.12094       	3.000000e+03	1.705612e-14
0.12095       	3.000000e+03	1.705987e-14
0.12096       	3.000000e+03	1.706361e-14
0.12097       	3.000000e+03	1.706744e-14
0.12098       	3.000000e+03	1.707142e-14
0.12099       	3.000000e+03	1.707559e-14
0.121         	3.000000e+03	1.708000e-14
0.12101       	3.000000e+03	1.708460e-14
0.12102       	3.000000e+03	1.708926e-14
0.12103       	3.000000e+03	1.709396e-14
0.12104       	3.000000e+03	1.709870e-14
0.12105       	3.000000e+03	1.710349e-14
0.12106       	3.000000e+03	1.710834e-14
0.12107       	3.000000e+03	1.711327e-14
0.12108       	3.000000e+03	1.711826e-14
0.12109       	3.000000e+03	1.712332e-14
0.1211        	3.000000e+03	1.712847e-14
0.12111       	3.000000e+03	1.713371e-14
0.12112       	3.000000e+03	1.713904e-14
0.12113       	3.000000e+03	1.714448e-14
0.12114       	3.000000e+03	1.714998e-14
0.12115       	3.000000e+03	1.715550e-14
0.12116       	3.000000e+03	1.716103e-14
0.12117       	3.000000e+03	1.716652e-14
0.12118       	3.000000e+03	1.717198e-14
0.12119       	3.000000e+03	1.717737e-14
0.1212        	3.000000e+03	1.718269e-14
0.12121       	3.000000e+03	1.718791e-14
0.12122       	3.000000e+03	1.719301e-14
0.12123       	3.000000e+03	1.719801e-14
0.12124       	3.000000e+03	1.720295e-14
0.12125       	3.000000e+03	1.720786e-14
0.12126       	3.000000e+03	1.721277e-14
0.12127       	3.000000e+03	1.721770e-14
0.12128       	3.000000e+03	1.722267e-14
0.12129       	3.000000e+03	1.722775e-14
0.1213        	3.000000e+03	1.723301e-14
0.12131       	3.000000e+03	1.723849e-14
0.12132       	3.000000e+03	1.724421e-14
0.12133       	3.000000e+03	1.725012e-14
0.12134       	3.000000e+03	1.725615e-14
0.12135       	3.000000e+03	1.726223e-14
0.12136       	3.000000e+03	1.726829e-14
0.12137       	3.000000e+03	1.727429e-14
0.12138       	3.000000e+03	1.728022e-14
0.12139       	3.000000e+03	1.728605e-14
0.1214        	3.000000e+03	1.729177e-14
0.12141       	3.000000e+03	1.729740e-14
0.12142       	3.000000e+03	1.730294e-14
0.12143       	3.000000e+03	1.730838e-14
0.12144       	3.000000e+03	1.731372e-14
0.12145       	3.000000e+03	1.731896e-14
0.12146       	3.000000e+03	1.732409e-14
0.12147       	3.000000e+03	1.732911e-14
0.12148       	3.000000e+03	1.733404e-14
0.12149       	3.000000e+03	1.733893e-14
0.1215        	3.000000e+03	1.734384e-14
0.12151       	3.000000e+03	1.734886e-14
0.12152       	3.000000e+03	1.735407e-14
0.12153       	3.000000e+03	1.735954e-14
0.12154       	3.000000e+03	1.736526e-14
0.12155       	3.000000e+03	1.737124e-14
0.12156       	3.000000e+03	1.737743e-14
0.12157       	3.000000e+03	1.738379e-14
0.12158       	3.000000e+03	1.739026e-14
0.12159       	3.000000e+03	1.739681e-14
0.1216        	3.000000e+03	1.740339e-14
0.12161       	3.000000e+03	1.740996e-14
0.12162       	3.000000e+03	1.741649e-14
0.12163       	3.000000e+03	1.742290e-14
0.12164       	3.000000e+03	1.742913e-14
0.12165       	3.000000e+03	1.743510e-14
0.12166       	3.000000e+03	1.744077e-14
0.12167       	3.000000e+03	1.744613e-14
0.12168       	3.000000e+03	1.745124e-14
0.12169       	3.000000e+03	1.745614e-14
0.1217        	3.000000e+03	1.746092e-14
0.12171       	3.000000e+03	1.746565e-14
0.12172       	3.000000e+03	1.747035e-14
0.12173       	3.000000e+03	1.747504e-14
0.12174       	3.000000e+03	1.747970e-14
0.12175       	3.000000e+03	1.748433e-14
0.12176       	3.000000e+03	1.748892e-14
0.12177       	3.000000e+03	1.749350e-14
0.12178       	3.000000e+03	1.749810e-14
0.12179       	3.000000e+03	1.750278e-14
0.1218        	3.000000e+03	1.750755e-14
0.12181       	3.000000e+03	1.751244e-14
0.12182       	3.000000e+03	1.751748e-14
0.12183       	3.000000e+03	1.752268e-14
0.12184       	3.000000e+03	1.752801e-14
0.12185       	3.000000e+03	1.753345e-14
0.12186       	3.000000e+03	1.753894e-14
0.12187       	3.000000e+03	1.754441e-14
0.12188       	3.000000e+03	1.754982e-14
0.12189       	3.000000e+03	1.755516e-14
0.1219        	3.000000e+03	1.756043e-14
0.12191       	3.000000e+03	1.756562e-14
0.12192       	3.000000e+03	1.757070e-14
0.12193       	3.000000e+03	1.757568e-14
0.12194       	3.000000e+03	1.758055e-14
0.12195       	3.000000e+03	1.758531e-14
0.12196       	3.000000e+03	1.758997e-14
0.12197       	3.000000e+03	1.759455e-14
0.12198       	3.000000e+03	1.759904e-14
0.12199       	3.000000e+03	1.760339e-14
0.122         	3.000000e+03	1.760755e-14
0.12201       	3.000000e+03	1.761155e-14
0.12202       	3.000000e+03	1.761545e-14
0.12203       	3.000000e+03	1.761929e-14
0.12204       	3.000000e+03	1.762314e-14
0.12205       	3.000000e+03	1.762705e-14
0.12206       	3.000000e+03	1.763101e-14
0.12207       	3.000000e+03	1.763500e-14
0.12208       	3.000000e+03	1.763898e-14
0.12209       	3.000000e+03	1.764289e-14
0.1221        	3.000000e+03	1.764675e-14
0.12211       	3.000000e+03	1.765060e-14
0.12212       	3.000000e+03	1.765452e-14
0.12213       	3.000000e+03	1.765857e-14
0.12214       	3.000000e+03	1.766280e-14
0.12215       	3.000000e+03	1.766727e-14
0.12216       	3.000000e+03	1.767191e-14
0.12217       	3.000000e+03	1.767658e-14
0.12218       	3.000000e+03	1.768121e-14
0.12219       	3.000000e+03	1.768564e-14
0.1222        	3.000000e+03	1.768988e-14
0.12221       	3.000000e+03	1.769396e-14
0.12222       	3.000000e+03	1.769796e-14
0.12223       	3.000000e+03	1.770191e-14
0.12224       	3.000000e+03	1.770584e-14
0.12225       	3.000000e+03	1.770976e-14
0.12226       	3.000000e+03	1.771368e-14
0.12227       	3.000000e+03	1.771763e-14
0.12228       	3.000000e+03	1.772169e-14
0.12229       	3.000000e+03	1.772594e-14
0.1223        	3.000000e+03	1.773035e-14
0.12231       	3.000000e+03	1.773481e-14
0.12232       	3.000000e+03	1.773930e-14
0.12233       	3.000000e+03	1.774382e-14
0.12234       	3.000000e+03	1.774838e-14
0.12235       	3.000000e+03	1.775299e-14
0.12236       	3.000000e+03	1.775765e-14
0.12237       	3.000000e+03	1.776233e-14
0.12238       	3.000000e+03	1.776699e-14
0.12239       	3.000000e+03	1.777159e-14
0.1224        	3.000000e+03	1.777610e-14
0.12241       	3.000000e+03	1.778054e-14
0.12242       	3.000000e+03	1.778492e-14
0.12243       	3.000000e+03	1.778926e-14
0.12244       	3.000000e+03	1.779355e-14
0.12245       	3.000000e+03	1.779767e-14
0.12246       	3.000000e+03	1.780164e-14
0.12247       	3.000000e+03	1.780549e-14
0.12248       	3.000000e+03	1.780925e-14
0.12249       	3.000000e+03	1.781300e-14
0.1225        	3.000000e+03	1.781688e-14
0.12251       	3.000000e+03	1.782102e-14
0.12252       	3.000000e+03	1.782549e-14
0.12253       	3.000000e+03	1.783005e-14
0.12254       	3.000000e+03	1.783470e-14
0.12255       	3.000000e+03	1.783938e-14
0.12256       	3.000000e+03	1.784407e-14
0.12257       	3.000000e+03	1.784872e-14
0.12258       	3.000000e+03	1.785331e-14
0.12259       	3.000000e+03	1.785782e-14
0.1226        	3.000000e+03	1.786225e-14
0.12261       	3.000000e+03	1.786660e-14
0.12262       	3.000000e+03	1.787083e-14
0.12263       	3.000000e+03	1.787497e-14
0.12264       	3.000000e+03	1.787904e-14
0.12265       	3.000000e+03	1.788305e-14
0.12266       	3.000000e+03	1.788698e-14
0.12267       	3.000000e+03	1.789075e-14
0.12268       	3.000000e+03	1.789426e-14
0.12269       	3.000000e+03	1.789760e-14
0.1227        	3.000000e+03	1.790086e-14
0.12271       	3.000000e+03	1.790412e-14
0.12272       	3.000000e+03	1.790735e-14
0.12273       	3.000000e+03	1.791059e-14
0.12274       	3.000000e+03	1.791387e-14
0.12275       	3.000000e+03	1.791722e-14
0.12276       	3.000000e+03	1.792071e-14
0.12277       	3.000000e+03	1.792441e-14
0.12278       	3.000000e+03	1.792839e-14
0.12279       	3.000000e+03	1.793266e-14
0.1228        	3.000000e+03	1.793703e-14
0.12281       	3.000000e+03	1.794147e-14
0.12282       	3.000000e+03	1.794594e-14
0.12283       	3.000000e+03	1.795042e-14
0.12284       	3.000000e+03	1.795487e-14
0.12285       	3.000000e+03	1.795929e-14
0.12286       	3.000000e+03	1.796370e-14
0.12287       	3.000000e+03	1.796808e-14
0.12288       	3.000000e+03	1.797244e-14
0.12289       	3.000000e+03	1.797675e-14
0.1229        	3.000000e+03	1.798102e-14
0.12291       	3.000000e+03	1.798522e-14
0.12292       	3.000000e+03	1.798931e-14
0.12293       	3.000000e+03	1.799330e-14
0.12294       	3.000000e+03	1.799716e-14
0.12295       	3.000000e+03	1.800074e-14
0.12296       	3.000000e+03	1.800415e-14
0.12297       	3.000000e+03	1.800746e-14
0.12298       	3.000000e+03	1.801072e-14
0.12299       	3.000000e+03	1.801390e-14
0.123         	3.000000e+03	1.801694e-14
0.12301       	3.000000e+03	1.801974e-14
0.12302       	3.000000e+03	1.802227e-14
0.12303       	3.000000e+03	1.802457e-14
0.12304       	3.000000e+03	1.802667e-14
0.12305       	3.000000e+03	1.802863e-14
0.12306       	3.000000e+03	1.803044e-14
0.12307       	3.000000e+03	1.803201e-14
0.12308       	3.000000e+03	1.803315e-14
0.12309       	3.000000e+03	1.803357e-14
0.1231        	3.000000e+03	1.803300e-14
0.12311       	3.000000e+03	1.803145e-14
0.12312       	3.000000e+03	1.802911e-14
0.12313       	3.000000e+03	1.802627e-14
0.12314       	3.000000e+03	1.802342e-14
0.12315       	3.000000e+03	1.802095e-14
0.12316       	3.000000e+03	1.801909e-14
0.12317       	3.000000e+03	1.801789e-14
0.12318       	3.000000e+03	1.801728e-14
0.12319       	3.000000e+03	1.801721e-14
0.1232        	3.000000e+03	1.801766e-14
0.12321       	3.000000e+03	1.801868e-14
0.12322       	3.000000e+03	1.802033e-14
0.12323       	3.000000e+03	1.802271e-14
0.12324       	3.000000e+03	1.802539e-14
0.12325       	3.000000e+03	1.802827e-14
0.12326       	3.000000e+03	1.803131e-14
0.12327       	3.000000e+03	1.803451e-14
0.12328       	3.000000e+03	1.803779e-14
0.12329       	3.000000e+03	1.804109e-14
0.1233        	3.000000e+03	1.804434e-14
0.12331       	3.000000e+03	1.804748e-14
0.12332       	3.000000e+03	1.805039e-14
0.12333       	3.000000e+03	1.805256e-14
0.12334       	3.000000e+03	1.805400e-14
0.12335       	3.000000e+03	1.805469e-14
0.12336       	3.000000e+03	1.805461e-14
0.12337       	3.000000e+03	1.805381e-14
0.12338       	3.000000e+03	1.805242e-14
0.12339       	3.000000e+03	1.805062e-14
0.1234        	3.000000e+03	1.804863e-14
0.12341       	3.000000e+03	1.804668e-14
0.12342       	3.000000e+03	1.804493e-14
0.12343       	3.000000e+03	1.804351e-14
0.12344       	3.000000e+03	1.804250e-14
0.12345       	3.000000e+03	1.804192e-14
0.12346       	3.000000e+03	1.804179e-14
0.12347       	3.000000e+03	1.804211e-14
0.12348       	3.000000e+03	1.804287e-14
0.12349       	3.000000e+03	1.804408e-14
0.1235        	3.000000e+03	1.804575e-14
0.12351       	3.000000e+03	1.804785e-14
0.12352       	3.000000e+03	1.805014e-14
0.12353       	3.000000e+03	1.805261e-14
0.12354       	3.000000e+03	1.805524e-14
0.12355       	3.000000e+03	1.805799e-14
0.12356       	3.000000e+03	1.806079e-14
0.12357       	3.000000e+03	1.806354e-14
0.12358       	3.000000e+03	1.806591e-14
0.12359       	3.000000e+03	1.806796e-14
0.1236        	3.000000e+03	1.806968e-14
0.12361       	3.000000e+03	1.807110e-14
0.12362       	3.000000e+03	1.807224e-14
0.12363       	3.000000e+03	1.807311e-14
0.12364       	3.000000e+03	1.807370e-14
0.12365       	3.000000e+03	1.807402e-14
0.12366       	3.000000e+03	1.807409e-14
0.12367       	3.000000e+03	1.807398e-14
0.12368       	3.000000e+03	1.807379e-14
0.12369       	3.000000e+03	1.807364e-14
0.1237        	3.000000e+03	1.807364e-14
0.12371       	3.000000e+03	1.807385e-14
0.12372       	3.000000e+03	1.807430e-14
0.12373       	3.000000e+03	1.807496e-14
0.12374       	3.000000e+03	1.807581e-14
0.12375       	3.000000e+03	1.807684e-14
0.12376       	3.000000e+03	1.807803e-14
0.12377       	3.000000e+03	1.807940e-14
0.12378       	3.000000e+03	1.808095e-14
0.12379       	3.000000e+03	1.808268e-14
0.1238        	3.000000e+03	1.808459e-14
0.12381       	3.000000e+03	1.808669e-14
0.12382       	3.000000e+03	1.808895e-14
0.12383       	3.000000e+03	1.809131e-14
0.12384       	3.000000e+03	1.809372e-14
0.12385       	3.000000e+03	1.809608e-14
0.12386       	3.000000e+03	1.809830e-14
0.12387       	3.000000e+03	1.810023e-14
0.12388       	3.000000e+03	1.810177e-14
0.12389       	3.000000e+03	1.810282e-14
0.1239        	3.000000e+03	1.810330e-14
0.12391       	3.000000e+03	1.810317e-14
0.12392       	3.000000e+03	1.810243e-14
0.12393       	3.000000e+03	1.810108e-14
0.12394       	3.000000e+03	1.809925e-14
0.12395       	3.000000e+03	1.809712e-14
0.12396       	3.000000e+03	1.809497e-14
0.12397       	3.000000e+03	1.809304e-14
0.12398       	3.000000e+03	1.809155e-14
0.12399       	3.000000e+03	1.809056e-14
0.124         	3.000000e+03	1.809007e-14
0.12401       	3.000000e+03	1.809000e-14
0.12402       	3.000000e+03	1.809026e-14
0.12403       	3.000000e+03	1.809080e-14
0.12404       	3.000000e+03	1.809158e-14
0.12405       	3.000000e+03	1.809260e-14
0.12406       	3.000000e+03	1.809386e-14
0.12407       	3.000000e+03	1.809536e-14
0.12408       	3.000000e+03	1.809712e-14
0.12409       	3.000000e+03	1.809916e-14
0.1241        	3.000000e+03	1.810153e-14
0.12411       	3.000000e+03	1.810409e-14
0.12412       	3.000000e+03	1.810678e-14
0.12413       	3.000000e+03	1.810953e-14
0.12414       	3.000000e+03	1.811215e-14
0.12415       	3.000000e+03	1.811452e-14
0.12416       	3.000000e+03	1.811659e-14
0.12417       	3.000000e+03	1.811834e-14
0.12418       	3.000000e+03	1.811973e-14
0.12419       	3.000000e+03	1.812071e-14
0.1242        	3.000000e+03	1.812128e-14
0.12421       	3.000000e+03	1.812144e-14
0.12422       	3.000000e+03	1.812125e-14
0.12423       	3.000000e+03	1.812077e-14
0.12424       	3.000000e+03	1.812008e-14
0.12425       	3.000000e+03	1.811921e-14
0.12426       	3.000000e+03	1.811818e-14
0.12427       	3.000000e+03	1.811701e-14
0.12428       	3.000000e+03	1.811576e-14
0.12429       	3.000000e+03	1.811451e-14
0.1243        	3.000000e+03	1.811340e-14
0.12431       	3.000000e+03	1.811256e-14
0.12432       	3.000000e+03	1.811212e-14
0.12433       	3.000000e+03	1.811213e-14
0.12434       	3.000000e+03	1.811258e-14
0.12435       	3.000000e+03	1.811342e-14
0.12436       	3.000000e+03	1.811453e-14
0.12437       	3.000000e+03	1.811579e-14
0.12438       	3.000000e+03	1.811703e-14
0.12439       	3.000000e+03	1.811814e-14
0.1244        	3.000000e+03	1.811898e-14
0.12441       	3.000000e+03	1.811947e-14
0.12442       	3.000000e+03	1.811955e-14
0.12443       	3.000000e+03	1.811924e-14
0.12444       	3.000000e+03	1.811864e-14
0.12445       	3.000000e+03	1.811794e-14
0.12446       	3.000000e+03	1.811733e-14
0.12447       	3.000000e+03	1.811697e-14
0.12448       	3.000000e+03	1.811696e-14
0.12449       	3.000000e+03	1.811733e-14
0.1245        	3.000000e+03	1.811809e-14
0.12451       	3.000000e+03	1.811923e-14
0.12452       	3.000000e+03	1.812072e-14
0.12453       	3.000000e+03	1.812254e-14
0.12454       	3.000000e+03	1.812471e-14
0.12455       	3.000000e+03	1.812727e-14
0.12456       	3.000000e+03	1.813026e-14
0.12457       	3.000000e+03	1.813369e-14
0.12458       	3.000000e+03	1.813732e-14
0.12459       	3.000000e+03	1.814110e-14
0.1246        	3.000000e+03	1.814497e-14
0.12461       	3.000000e+03	1.814893e-14
0.12462       	3.000000e+03	1.815294e-14
0.12463       	3.000000e+03	1.815692e-14
0.12464       	3.000000e+03	1.816074e-14
0.12465       	3.000000e+03	1.816432e-14
0.12466       	3.000000e+03	1.816771e-14
0.12467       	3.000000e+03	1.817092e-14
0.12468       	3.000000e+03	1.817397e-14
0.12469       	3.000000e+03	1.817686e-14
0.1247        	3.000000e+03	1.817961e-14
0.12471       	3.000000e+03	1.818223e-14
0.12472       	3.000000e+03	1.818465e-14
0.12473       	3.000000e+03	1.818681e-14
0.12474       	3.000000e+03	1.818876e-14
0.12475       	3.000000e+03	1.819052e-14
0.12476       	3.000000e+03	1.819214e-14
0.12477       	3.000000e+03	1.819367e-14
0.12478       	3.000000e+03	1.819520e-14
0.12479       	3.000000e+03	1.819683e-14
0.1248        	3.000000e+03	1.819862e-14
0.12481       	3.000000e+03	1.820065e-14
0.12482       	3.000000e+03	1.820296e-14
0.12483       	3.000000e+03	1.820563e-14
0.12484       	3.000000e+03	1.820853e-14
0.12485       	3.000000e+03	1.821161e-14
0.12486       	3.000000e+03	1.821482e-14
0.12487       	3.000000e+03	1.821815e-14
0.12488       	3.000000e+03	1.822149e-14
0.12489       	3.000000e+03	1.822483e-14
0.1249        	3.000000e+03	1.822822e-14
0.12491       	3.000000e+03	1.823155e-14
0.12492       	3.000000e+03	1.823473e-14
0.12493       	3.000000e+03	1.823773e-14
0.12494       	3.000000e+03	1.824052e-14
0.12495       	3.000000e+03	1.824314e-14
0.12496       	3.000000e+03	1.824564e-14
0.12497       	3.000000e+03	1.824813e-14
0.12498       	3.000000e+03	1.825064e-14
0.12499       	3.000000e+03	1.825319e-14
0.125         	3.000000e+03	1.825561e-14
0.12501       	3.000000e+03	1.825778e-14
0.12502       	3.000000e+03	1.825967e-14
0.12503       	3.000000e+03	1.826132e-14
0.12504       	3.000000e+03	1.826289e-14
0.12505       	3.000000e+03	1.826468e-14
0.12506       	3.000000e+03	1.826700e-14
0.12507       	3.000000e+03	1.827014e-14
0.12508       	3.000000e+03	1.827414e-14
0.12509       	3.000000e+03	1.827842e-14
0.1251        	3.000000e+03	1.828285e-14
0.12511       	3.000000e+03	1.828732e-14
0.12512       	3.000000e+03	1.829173e-14
0.12513       	3.000000e+03	1.829606e-14
0.12514       	3.000000e+03	1.830026e-14
0.12515       	3.000000e+03	1.830424e-14
0.12516       	3.000000e+03	1.830804e-14
0.12517       	3.000000e+03	1.831170e-14
0.12518       	3.000000e+03	1.831521e-14
0.12519       	3.000000e+03	1.831841e-14
0.1252        	3.000000e+03	1.832149e-14
0.12521       	3.000000e+03	1.832447e-14
0.12522       	3.000000e+03	1.832738e-14
0.12523       	3.000000e+03	1.833024e-14
0.12524       	3.000000e+03	1.833308e-14
0.12525       	3.000000e+03	1.833591e-14
0.12526       	3.000000e+03	1.833880e-14
0.12527       	3.000000e+03	1.834182e-14
0.12528       	3.000000e+03	1.834502e-14
0.12529       	3.000000e+03	1.834855e-14
0.1253        	3.000000e+03	1.835233e-14
0.12531       	3.000000e+03	1.835627e-14
0.12532       	3.000000e+03	1.836031e-14
0.12533       	3.000000e+03	1.836443e-14
0.12534       	3.000000e+03	1.836863e-14
0.12535       	3.000000e+03	1.837293e-14
0.12536       	3.000000e+03	1.837734e-14
0.12537       	3.000000e+03	1.838189e-14
0.12538       	3.000000e+03	1.838657e-14
0.12539       	3.000000e+03	1.839136e-14
0.1254        	3.000000e+03	1.839622e-14
0.12541       	3.000000e+03	1.840112e-14
0.12542       	3.000000e+03	1.840602e-14
0.12543       	3.000000e+03	1.841088e-14
0.12544       	3.000000e+03	1.841568e-14
0.12545       	3.000000e+03	1.842039e-14
0.12546       	3.000000e+03	1.842498e-14
0.12547       	3.000000e+03	1.842944e-14
0.12548       	3.000000e+03	1.843375e-14
0.12549       	3.000000e+03	1.843793e-14
0.1255        	3.000000e+03	1.844198e-14
0.12551       	3.000000e+03	1.844585e-14
0.12552       	3.000000e+03	1.844953e-14
0.12553       	3.000000e+03	1.845313e-14
0.12554       	3.000000e+03	1.845676e-14
0.12555       	3.000000e+03	1.846047e-14
0.12556       	3.000000e+03	1.846427e-14
0.12557       	3.000000e+03	1.846810e-14
0.12558       	3.000000e+03	1.847187e-14
0.12559       	3.000000e+03	1.847552e-14
0.1256        	3.000000e+03	1.847904e-14
0.12561       	3.000000e+03	1.848252e-14
0.12562       	3.000000e+03	1.848600e-14
0.12563       	3.000000e+03	1.848956e-14
0.12564       	3.000000e+03	1.849321e-14
0.12565       	3.000000e+03	1.849695e-14
0.12566       	3.000000e+03	1.850078e-14
0.12567       	3.000000e+03	1.850466e-14
0.12568       	3.000000e+03	1.850859e-14
0.12569       	3.000000e+03	1.851258e-14
0.1257        	3.000000e+03	1.851663e-14
0.12571       	3.000000e+03	1.852072e-14
0.12572       	3.000000e+03	1.852485e-14
0.12573       	3.000000e+03	1.852900e-14
0.12574       	3.000000e+03	1.853316e-14
0.12575       	3.000000e+03	1.853729e-14
0.12576       	3.000000e+03	1.854139e-14
0.12577       	3.000000e+03	1.854543e-14
0.12578       	3.000000e+03	1.854939e-14
0.12579       	3.000000e+03	1.855325e-14
0.1258        	3.000000e+03	1.855694e-14
0.12581       	3.000000e+03	1.856036e-14
0.12582       	3.000000e+03	1.856360e-14
0.12583       	3.000000e+03	1.856668e-14
0.12584       	3.000000e+03	1.856961e-14
0.12585       	3.000000e+03	1.857228e-14
0.12586       	3.000000e+03	1.857476e-14
0.12587       	3.000000e+03	1.857709e-14
0.12588       	3.000000e+03	1.857934e-14
0.12589       	3.000000e+03	1.858164e-14
0.1259        	3.000000e+03	1.858412e-14
0.12591       	3.000000e+03	1.858690e-14
0.12592       	3.000000e+03	1.859000e-14
0.12593       	3.000000e+03	1.859345e-14
0.12594       	3.000000e+03	1.859727e-14
0.12595       	3.000000e+03	1.860127e-14
0.12596       	3.000000e+03	1.860542e-14
0.12597       	3.000000e+03	1.860966e-14
0.12598       	3.000000e+03	1.861392e-14
0.12599       	3.000000e+03	1.861812e-14
0.126         	3.000000e+03	1.862219e-14
0.12601       	3.000000e+03	1.862604e-14
0.12602       	3.000000e+03	1.862947e-14
0.12603       	3.000000e+03	1.863258e-14
0.12604       	3.000000e+03	1.863545e-14
0.12605       	3.000000e+03	1.863811e-14
0.12606       	3.000000e+03	1.864062e-14
0.12607       	3.000000e+03	1.864304e-14
0.12608       	3.000000e+03	1.864550e-14
0.12609       	3.000000e+03	1.864815e-14
0.1261        	3.000000e+03	1.865110e-14
0.12611       	3.000000e+03	1.865429e-14
0.12612       	3.000000e+03	1.865744e-14
0.12613       	3.000000e+03	1.866041e-14
0.12614       	3.000000e+03	1.866331e-14
0.12615       	3.000000e+03	1.866622e-14
0.12616       	3.000000e+03	1.866920e-14
0.12617       	3.000000e+03	1.867227e-14
0.12618       	3.000000e+03	1.867540e-14
0.12619       	3.000000e+03	1.867858e-14
0.1262        	3.000000e+03	1.868184e-14
0.12621       	3.000000e+03	1.868521e-14
0.12622       	3.000000e+03	1.868875e-14
0.12623       	3.000000e+03	1.869252e-14
0.12624       	3.000000e+03	1.869656e-14
