# Region      : all 
# Cells       : 144375
# Volume      : 2.968402e-04
# Time        	volAverage(p)	volAverage(T)	volAverage(CH4)	volAverage(CO)	volAverage(k)	volAverage(omega)
0.09041       	3.781871e+05	1.954730e+03	1.487541e-02	1.871311e-02	6.321355e-02	5.328746e+03
0.09042       	3.782581e+05	1.954904e+03	1.487129e-02	1.871509e-02	6.319288e-02	5.328250e+03
0.09043       	3.783292e+05	1.955082e+03	1.486703e-02	1.871761e-02	6.317186e-02	5.327793e+03
0.09044       	3.783999e+05	1.955256e+03	1.486286e-02	1.871958e-02	6.315069e-02	5.327275e+03
0.09045       	3.784709e+05	1.955432e+03	1.485840e-02	1.872292e-02	6.312985e-02	5.326846e+03
0.09046       	3.785414e+05	1.955617e+03	1.485389e-02	1.872562e-02	6.310965e-02	5.326428e+03
0.09047       	3.786134e+05	1.955807e+03	1.484936e-02	1.872812e-02	6.308902e-02	5.326025e+03
0.09048       	3.786865e+05	1.955998e+03	1.484481e-02	1.873087e-02	6.306874e-02	5.325482e+03
0.09049       	3.787597e+05	1.956189e+03	1.484058e-02	1.873228e-02	6.304874e-02	5.325137e+03
0.0905        	3.788326e+05	1.956376e+03	1.483633e-02	1.873407e-02	6.302855e-02	5.324708e+03
0.09051       	3.789054e+05	1.956567e+03	1.483215e-02	1.873529e-02	6.300847e-02	5.324192e+03
0.09052       	3.789778e+05	1.956753e+03	1.482804e-02	1.873661e-02	6.298802e-02	5.323727e+03
0.09053       	3.790485e+05	1.956926e+03	1.482414e-02	1.873795e-02	6.296718e-02	5.323242e+03
0.09054       	3.791184e+05	1.957100e+03	1.482009e-02	1.874044e-02	6.294677e-02	5.322771e+03
0.09055       	3.791900e+05	1.957286e+03	1.481578e-02	1.874267e-02	6.292697e-02	5.322369e+03
0.09056       	3.792633e+05	1.957475e+03	1.481126e-02	1.874529e-02	6.290756e-02	5.321998e+03
0.09057       	3.793375e+05	1.957671e+03	1.480689e-02	1.874694e-02	6.288812e-02	5.321584e+03
0.09058       	3.794112e+05	1.957863e+03	1.480250e-02	1.874878e-02	6.286871e-02	5.321166e+03
0.09059       	3.794843e+05	1.958046e+03	1.479829e-02	1.875029e-02	6.284885e-02	5.320763e+03
0.0906        	3.795562e+05	1.958225e+03	1.479424e-02	1.875183e-02	6.282887e-02	5.320313e+03
0.09061       	3.796270e+05	1.958400e+03	1.479023e-02	1.875338e-02	6.280877e-02	5.319879e+03
0.09062       	3.796980e+05	1.958578e+03	1.478600e-02	1.875572e-02	6.278907e-02	5.319441e+03
0.09063       	3.797698e+05	1.958764e+03	1.478173e-02	1.875763e-02	6.276960e-02	5.319006e+03
0.09064       	3.798397e+05	1.958934e+03	1.477779e-02	1.875951e-02	6.274968e-02	5.318381e+03
0.09065       	3.799084e+05	1.959101e+03	1.477391e-02	1.876166e-02	6.272926e-02	5.317892e+03
0.09066       	3.799767e+05	1.959266e+03	1.476999e-02	1.876395e-02	6.270914e-02	5.317381e+03
0.09067       	3.800465e+05	1.959441e+03	1.476582e-02	1.876619e-02	6.268948e-02	5.316977e+03
0.09068       	3.801176e+05	1.959616e+03	1.476146e-02	1.876902e-02	6.266991e-02	5.316573e+03
0.09069       	3.801908e+05	1.959805e+03	1.475696e-02	1.877165e-02	6.265102e-02	5.316300e+03
0.0907        	3.802652e+05	1.959998e+03	1.475250e-02	1.877361e-02	6.263280e-02	5.316084e+03
0.09071       	3.803406e+05	1.960193e+03	1.474798e-02	1.877593e-02	6.261452e-02	5.315996e+03
0.09072       	3.804170e+05	1.960394e+03	1.474343e-02	1.877805e-02	6.259635e-02	5.315750e+03
0.09073       	3.804935e+05	1.960590e+03	1.473905e-02	1.877941e-02	6.257789e-02	5.315412e+03
0.09074       	3.805679e+05	1.960777e+03	1.473500e-02	1.878027e-02	6.255894e-02	5.315039e+03
0.09075       	3.806396e+05	1.960949e+03	1.473118e-02	1.878137e-02	6.253921e-02	5.314588e+03
0.09076       	3.807090e+05	1.961118e+03	1.472738e-02	1.878306e-02	6.251938e-02	5.314188e+03
0.09077       	3.807793e+05	1.961297e+03	1.472328e-02	1.878565e-02	6.250014e-02	5.313752e+03
0.09078       	3.808506e+05	1.961481e+03	1.471915e-02	1.878727e-02	6.248095e-02	5.313300e+03
0.09079       	3.809217e+05	1.961660e+03	1.471507e-02	1.878951e-02	6.246170e-02	5.312823e+03
0.0908        	3.809922e+05	1.961836e+03	1.471108e-02	1.879115e-02	6.244204e-02	5.312310e+03
0.09081       	3.810628e+05	1.962013e+03	1.470703e-02	1.879267e-02	6.242253e-02	5.311846e+03
0.09082       	3.811335e+05	1.962191e+03	1.470289e-02	1.879456e-02	6.240296e-02	5.311408e+03
0.09083       	3.812043e+05	1.962366e+03	1.469876e-02	1.879658e-02	6.238295e-02	5.310956e+03
0.09084       	3.812752e+05	1.962545e+03	1.469455e-02	1.879873e-02	6.236321e-02	5.310605e+03
0.09085       	3.813474e+05	1.962731e+03	1.469014e-02	1.880111e-02	6.234403e-02	5.310343e+03
0.09086       	3.814200e+05	1.962914e+03	1.468586e-02	1.880327e-02	6.232504e-02	5.309977e+03
0.09087       	3.814927e+05	1.963099e+03	1.468163e-02	1.880561e-02	6.230618e-02	5.309570e+03
0.09088       	3.815663e+05	1.963286e+03	1.467737e-02	1.880736e-02	6.228729e-02	5.309138e+03
0.09089       	3.816405e+05	1.963476e+03	1.467308e-02	1.880933e-02	6.226861e-02	5.308651e+03
0.0909        	3.817147e+05	1.963659e+03	1.466889e-02	1.881118e-02	6.224982e-02	5.308267e+03
0.09091       	3.817886e+05	1.963838e+03	1.466473e-02	1.881335e-02	6.223090e-02	5.307931e+03
0.09092       	3.818616e+05	1.964014e+03	1.466064e-02	1.881529e-02	6.221203e-02	5.307465e+03
0.09093       	3.819347e+05	1.964192e+03	1.465636e-02	1.881797e-02	6.219313e-02	5.307056e+03
0.09094       	3.820089e+05	1.964383e+03	1.465180e-02	1.882054e-02	6.217460e-02	5.306732e+03
0.09095       	3.820840e+05	1.964580e+03	1.464724e-02	1.882246e-02	6.215611e-02	5.306385e+03
0.09096       	3.821579e+05	1.964769e+03	1.464280e-02	1.882459e-02	6.213697e-02	5.305893e+03
0.09097       	3.822316e+05	1.964963e+03	1.463827e-02	1.882707e-02	6.211797e-02	5.305446e+03
0.09098       	3.823074e+05	1.965164e+03	1.463351e-02	1.883001e-02	6.209984e-02	5.305095e+03
0.09099       	3.823849e+05	1.965370e+03	1.462875e-02	1.883279e-02	6.208219e-02	5.304728e+03
0.091         	3.824616e+05	1.965564e+03	1.462445e-02	1.883411e-02	6.206458e-02	5.304280e+03
0.09101       	3.825371e+05	1.965749e+03	1.462036e-02	1.883503e-02	6.204678e-02	5.303957e+03
0.09102       	3.826134e+05	1.965936e+03	1.461600e-02	1.883714e-02	6.202914e-02	5.303604e+03
0.09103       	3.826902e+05	1.966126e+03	1.461165e-02	1.883901e-02	6.201115e-02	5.303173e+03
0.09104       	3.827672e+05	1.966322e+03	1.460724e-02	1.884076e-02	6.199280e-02	5.302730e+03
0.09105       	3.828439e+05	1.966513e+03	1.460281e-02	1.884316e-02	6.197449e-02	5.302209e+03
0.09106       	3.829207e+05	1.966707e+03	1.459834e-02	1.884527e-02	6.195670e-02	5.301788e+03
0.09107       	3.829973e+05	1.966896e+03	1.459397e-02	1.884707e-02	6.193857e-02	5.301301e+03
0.09108       	3.830742e+05	1.967090e+03	1.458936e-02	1.885000e-02	6.192046e-02	5.300757e+03
0.09109       	3.831518e+05	1.967289e+03	1.458469e-02	1.885244e-02	6.190227e-02	5.300336e+03
0.0911        	3.832296e+05	1.967488e+03	1.458006e-02	1.885470e-02	6.188427e-02	5.299856e+03
0.09111       	3.833063e+05	1.967679e+03	1.457560e-02	1.885687e-02	6.186596e-02	5.299478e+03
0.09112       	3.833827e+05	1.967872e+03	1.457101e-02	1.885981e-02	6.184827e-02	5.299052e+03
0.09113       	3.834592e+05	1.968066e+03	1.456657e-02	1.886172e-02	6.183057e-02	5.298828e+03
0.09114       	3.835349e+05	1.968255e+03	1.456221e-02	1.886373e-02	6.181307e-02	5.298615e+03
0.09115       	3.836107e+05	1.968442e+03	1.455784e-02	1.886649e-02	6.179584e-02	5.298484e+03
0.09116       	3.836862e+05	1.968632e+03	1.455353e-02	1.886854e-02	6.177836e-02	5.298285e+03
0.09117       	3.837608e+05	1.968818e+03	1.454930e-02	1.887029e-02	6.176043e-02	5.298056e+03
0.09118       	3.838358e+05	1.969006e+03	1.454482e-02	1.887285e-02	6.174256e-02	5.297754e+03
0.09119       	3.839135e+05	1.969210e+03	1.453987e-02	1.887626e-02	6.172571e-02	5.297487e+03
0.0912        	3.839957e+05	1.969435e+03	1.453467e-02	1.887953e-02	6.170989e-02	5.297283e+03
0.09121       	3.840791e+05	1.969658e+03	1.452973e-02	1.888128e-02	6.169378e-02	5.297000e+03
0.09122       	3.841618e+05	1.969871e+03	1.452500e-02	1.888313e-02	6.167756e-02	5.296564e+03
0.09123       	3.842434e+05	1.970072e+03	1.452044e-02	1.888506e-02	6.166103e-02	5.296171e+03
0.09124       	3.843252e+05	1.970278e+03	1.451584e-02	1.888734e-02	6.164472e-02	5.295812e+03
0.09125       	3.844064e+05	1.970482e+03	1.451143e-02	1.888876e-02	6.162787e-02	5.295409e+03
0.09126       	3.844855e+05	1.970677e+03	1.450720e-02	1.889028e-02	6.161050e-02	5.295003e+03
0.09127       	3.845626e+05	1.970866e+03	1.450300e-02	1.889200e-02	6.159278e-02	5.294651e+03
0.09128       	3.846356e+05	1.971049e+03	1.449898e-02	1.889359e-02	6.157503e-02	5.294325e+03
0.09129       	3.847118e+05	1.971251e+03	1.449422e-02	1.889595e-02	6.155742e-02	5.294105e+03
0.0913        	3.847881e+05	1.971455e+03	1.448969e-02	1.889806e-02	6.154013e-02	5.293670e+03
0.09131       	3.848637e+05	1.971652e+03	1.448534e-02	1.889939e-02	6.152186e-02	5.293337e+03
0.09132       	3.849394e+05	1.971846e+03	1.448100e-02	1.890118e-02	6.150359e-02	5.292905e+03
0.09133       	3.850159e+05	1.972042e+03	1.447662e-02	1.890295e-02	6.148544e-02	5.292510e+03
0.09134       	3.850926e+05	1.972233e+03	1.447233e-02	1.890463e-02	6.146760e-02	5.292057e+03
0.09135       	3.851693e+05	1.972423e+03	1.446821e-02	1.890605e-02	6.145010e-02	5.291722e+03
0.09136       	3.852449e+05	1.972605e+03	1.446423e-02	1.890745e-02	6.143245e-02	5.291289e+03
0.09137       	3.853195e+05	1.972785e+03	1.446030e-02	1.890887e-02	6.141486e-02	5.290973e+03
0.09138       	3.853937e+05	1.972962e+03	1.445636e-02	1.891064e-02	6.139724e-02	5.290559e+03
0.09139       	3.854671e+05	1.973143e+03	1.445254e-02	1.891193e-02	6.137969e-02	5.290091e+03
0.0914        	3.855403e+05	1.973324e+03	1.444871e-02	1.891283e-02	6.136219e-02	5.289625e+03
0.09141       	3.856123e+05	1.973499e+03	1.444500e-02	1.891370e-02	6.134423e-02	5.289195e+03
0.09142       	3.856833e+05	1.973671e+03	1.444127e-02	1.891496e-02	6.132570e-02	5.288806e+03
0.09143       	3.857548e+05	1.973847e+03	1.443735e-02	1.891642e-02	6.130750e-02	5.288334e+03
0.09144       	3.858268e+05	1.974024e+03	1.443342e-02	1.891761e-02	6.128945e-02	5.287937e+03
0.09145       	3.858989e+05	1.974198e+03	1.442950e-02	1.891925e-02	6.127178e-02	5.287595e+03
0.09146       	3.859710e+05	1.974369e+03	1.442568e-02	1.892076e-02	6.125381e-02	5.287330e+03
0.09147       	3.860435e+05	1.974542e+03	1.442176e-02	1.892253e-02	6.123557e-02	5.286971e+03
0.09148       	3.861161e+05	1.974717e+03	1.441786e-02	1.892394e-02	6.121734e-02	5.286612e+03
0.09149       	3.861892e+05	1.974894e+03	1.441386e-02	1.892585e-02	6.119937e-02	5.286211e+03
0.0915        	3.862630e+05	1.975071e+03	1.440981e-02	1.892792e-02	6.118191e-02	5.285827e+03
0.09151       	3.863364e+05	1.975240e+03	1.440604e-02	1.892924e-02	6.116421e-02	5.285366e+03
0.09152       	3.864082e+05	1.975399e+03	1.440239e-02	1.893085e-02	6.114607e-02	5.284854e+03
0.09153       	3.864798e+05	1.975563e+03	1.439864e-02	1.893260e-02	6.112795e-02	5.284367e+03
0.09154       	3.865520e+05	1.975732e+03	1.439468e-02	1.893498e-02	6.110996e-02	5.283912e+03
0.09155       	3.866235e+05	1.975895e+03	1.439088e-02	1.893669e-02	6.109170e-02	5.283341e+03
0.09156       	3.866941e+05	1.976058e+03	1.438710e-02	1.893837e-02	6.107315e-02	5.282838e+03
0.09157       	3.867649e+05	1.976219e+03	1.438306e-02	1.894111e-02	6.105456e-02	5.282314e+03
0.09158       	3.868376e+05	1.976395e+03	1.437875e-02	1.894388e-02	6.103660e-02	5.281879e+03
0.09159       	3.869118e+05	1.976571e+03	1.437432e-02	1.894673e-02	6.101917e-02	5.281402e+03
0.0916        	3.869876e+05	1.976755e+03	1.436986e-02	1.894916e-02	6.100190e-02	5.280904e+03
0.09161       	3.870654e+05	1.976945e+03	1.436524e-02	1.895186e-02	6.098479e-02	5.280392e+03
0.09162       	3.871447e+05	1.977140e+03	1.436055e-02	1.895458e-02	6.096797e-02	5.279944e+03
0.09163       	3.872253e+05	1.977337e+03	1.435590e-02	1.895712e-02	6.095128e-02	5.279495e+03
0.09164       	3.873064e+05	1.977537e+03	1.435133e-02	1.895896e-02	6.093485e-02	5.278991e+03
0.09165       	3.873873e+05	1.977731e+03	1.434682e-02	1.896129e-02	6.091831e-02	5.278475e+03
0.09166       	3.874676e+05	1.977925e+03	1.434243e-02	1.896305e-02	6.090172e-02	5.277855e+03
0.09167       	3.875486e+05	1.978126e+03	1.433786e-02	1.896552e-02	6.088535e-02	5.277315e+03
0.09168       	3.876296e+05	1.978326e+03	1.433348e-02	1.896683e-02	6.086881e-02	5.276782e+03
0.09169       	3.877095e+05	1.978524e+03	1.432928e-02	1.896762e-02	6.085206e-02	5.276303e+03
0.0917        	3.877870e+05	1.978710e+03	1.432527e-02	1.896857e-02	6.083482e-02	5.275728e+03
0.09171       	3.878618e+05	1.978886e+03	1.432155e-02	1.896895e-02	6.081712e-02	5.275142e+03
0.09172       	3.879349e+05	1.979056e+03	1.431778e-02	1.897013e-02	6.079907e-02	5.274560e+03
0.09173       	3.880078e+05	1.979231e+03	1.431389e-02	1.897143e-02	6.078096e-02	5.274047e+03
0.09174       	3.880810e+05	1.979413e+03	1.430995e-02	1.897233e-02	6.076282e-02	5.273624e+03
0.09175       	3.881535e+05	1.979591e+03	1.430611e-02	1.897307e-02	6.074439e-02	5.273188e+03
0.09176       	3.882253e+05	1.979767e+03	1.430231e-02	1.897396e-02	6.072569e-02	5.272781e+03
0.09177       	3.882967e+05	1.979939e+03	1.429853e-02	1.897502e-02	6.070702e-02	5.272344e+03
0.09178       	3.883693e+05	1.980116e+03	1.429463e-02	1.897611e-02	6.068908e-02	5.271977e+03
0.09179       	3.884428e+05	1.980293e+03	1.429069e-02	1.897744e-02	6.067117e-02	5.271568e+03
0.0918        	3.885168e+05	1.980474e+03	1.428675e-02	1.897837e-02	6.065320e-02	5.271061e+03
0.09181       	3.885918e+05	1.980657e+03	1.428266e-02	1.898021e-02	6.063596e-02	5.270546e+03
0.09182       	3.886668e+05	1.980836e+03	1.427882e-02	1.898067e-02	6.061867e-02	5.270089e+03
0.09183       	3.887406e+05	1.981008e+03	1.427519e-02	1.898130e-02	6.060114e-02	5.269512e+03
0.09184       	3.888127e+05	1.981173e+03	1.427167e-02	1.898217e-02	6.058302e-02	5.268976e+03
0.09185       	3.888843e+05	1.981337e+03	1.426809e-02	1.898311e-02	6.056489e-02	5.268374e+03
0.09186       	3.889556e+05	1.981501e+03	1.426445e-02	1.898432e-02	6.054646e-02	5.267825e+03
0.09187       	3.890264e+05	1.981665e+03	1.426080e-02	1.898557e-02	6.052814e-02	5.267323e+03
0.09188       	3.890966e+05	1.981828e+03	1.425716e-02	1.898663e-02	6.050984e-02	5.266867e+03
0.09189       	3.891662e+05	1.981990e+03	1.425341e-02	1.898808e-02	6.049141e-02	5.266408e+03
0.0919        	3.892375e+05	1.982167e+03	1.424934e-02	1.898985e-02	6.047346e-02	5.266015e+03
0.09191       	3.893101e+05	1.982343e+03	1.424525e-02	1.899137e-02	6.045546e-02	5.265580e+03
0.09192       	3.893832e+05	1.982520e+03	1.424124e-02	1.899258e-02	6.043789e-02	5.265125e+03
0.09193       	3.894559e+05	1.982692e+03	1.423738e-02	1.899414e-02	6.042043e-02	5.264735e+03
0.09194       	3.895291e+05	1.982867e+03	1.423349e-02	1.899548e-02	6.040348e-02	5.264336e+03
0.09195       	3.896044e+05	1.983046e+03	1.422935e-02	1.899700e-02	6.038627e-02	5.263898e+03
0.09196       	3.896805e+05	1.983225e+03	1.422521e-02	1.899898e-02	6.036932e-02	5.263436e+03
0.09197       	3.897569e+05	1.983403e+03	1.422116e-02	1.900051e-02	6.035265e-02	5.262949e+03
0.09198       	3.898324e+05	1.983575e+03	1.421727e-02	1.900220e-02	6.033621e-02	5.262505e+03
0.09199       	3.899067e+05	1.983739e+03	1.421358e-02	1.900322e-02	6.031927e-02	5.261930e+03
0.092         	3.899807e+05	1.983908e+03	1.420966e-02	1.900529e-02	6.030226e-02	5.261409e+03
0.09201       	3.900561e+05	1.984090e+03	1.420543e-02	1.900726e-02	6.028578e-02	5.260941e+03
0.09202       	3.901316e+05	1.984275e+03	1.420130e-02	1.900843e-02	6.026915e-02	5.260458e+03
0.09203       	3.902060e+05	1.984455e+03	1.419722e-02	1.900971e-02	6.025219e-02	5.259956e+03
0.09204       	3.902805e+05	1.984639e+03	1.419302e-02	1.901125e-02	6.023524e-02	5.259418e+03
0.09205       	3.903562e+05	1.984832e+03	1.418883e-02	1.901213e-02	6.021851e-02	5.258918e+03
0.09206       	3.904323e+05	1.985022e+03	1.418466e-02	1.901373e-02	6.020167e-02	5.258411e+03
0.09207       	3.905076e+05	1.985205e+03	1.418061e-02	1.901555e-02	6.018440e-02	5.257861e+03
0.09208       	3.905828e+05	1.985389e+03	1.417664e-02	1.901678e-02	6.016702e-02	5.257301e+03
0.09209       	3.906589e+05	1.985574e+03	1.417251e-02	1.901897e-02	6.015004e-02	5.256705e+03
0.0921        	3.907354e+05	1.985760e+03	1.416863e-02	1.901962e-02	6.013320e-02	5.256154e+03
0.09211       	3.908107e+05	1.985934e+03	1.416493e-02	1.902039e-02	6.011624e-02	5.255536e+03
0.09212       	3.908851e+05	1.986108e+03	1.416116e-02	1.902170e-02	6.009943e-02	5.254979e+03
0.09213       	3.909592e+05	1.986284e+03	1.415738e-02	1.902277e-02	6.008241e-02	5.254442e+03
0.09214       	3.910327e+05	1.986456e+03	1.415355e-02	1.902398e-02	6.006496e-02	5.253850e+03
0.09215       	3.911061e+05	1.986632e+03	1.414959e-02	1.902562e-02	6.004755e-02	5.253395e+03
0.09216       	3.911802e+05	1.986815e+03	1.414551e-02	1.902730e-02	6.003066e-02	5.252928e+03
0.09217       	3.912547e+05	1.986998e+03	1.414147e-02	1.902854e-02	6.001360e-02	5.252407e+03
0.09218       	3.913289e+05	1.987180e+03	1.413753e-02	1.902987e-02	5.999682e-02	5.251845e+03
0.09219       	3.914034e+05	1.987361e+03	1.413365e-02	1.903086e-02	5.998011e-02	5.251335e+03
0.0922        	3.914778e+05	1.987538e+03	1.412986e-02	1.903177e-02	5.996322e-02	5.250911e+03
0.09221       	3.915519e+05	1.987711e+03	1.412625e-02	1.903232e-02	5.994630e-02	5.250394e+03
0.09222       	3.916243e+05	1.987874e+03	1.412280e-02	1.903319e-02	5.992872e-02	5.249817e+03
0.09223       	3.916944e+05	1.988032e+03	1.411943e-02	1.903423e-02	5.991095e-02	5.249318e+03
0.09224       	3.917661e+05	1.988198e+03	1.411573e-02	1.903569e-02	5.989349e-02	5.248786e+03
0.09225       	3.918378e+05	1.988363e+03	1.411203e-02	1.903722e-02	5.987605e-02	5.248223e+03
0.09226       	3.919110e+05	1.988540e+03	1.410804e-02	1.903933e-02	5.985919e-02	5.247710e+03
0.09227       	3.919846e+05	1.988713e+03	1.410419e-02	1.904059e-02	5.984229e-02	5.247181e+03
0.09228       	3.920581e+05	1.988888e+03	1.410036e-02	1.904204e-02	5.982542e-02	5.246611e+03
0.09229       	3.921312e+05	1.989059e+03	1.409661e-02	1.904329e-02	5.980831e-02	5.246083e+03
0.0923        	3.922036e+05	1.989226e+03	1.409296e-02	1.904465e-02	5.979116e-02	5.245574e+03
0.09231       	3.922757e+05	1.989390e+03	1.408936e-02	1.904597e-02	5.977401e-02	5.245009e+03
0.09232       	3.923479e+05	1.989556e+03	1.408572e-02	1.904732e-02	5.975692e-02	5.244488e+03
0.09233       	3.924192e+05	1.989716e+03	1.408227e-02	1.904824e-02	5.973933e-02	5.243926e+03
0.09234       	3.924889e+05	1.989871e+03	1.407893e-02	1.904924e-02	5.972179e-02	5.243365e+03
0.09235       	3.925572e+05	1.990024e+03	1.407561e-02	1.905035e-02	5.970406e-02	5.242922e+03
0.09236       	3.926268e+05	1.990182e+03	1.407197e-02	1.905197e-02	5.968598e-02	5.242394e+03
0.09237       	3.926972e+05	1.990345e+03	1.406823e-02	1.905382e-02	5.966793e-02	5.241825e+03
0.09238       	3.927687e+05	1.990514e+03	1.406435e-02	1.905590e-02	5.965013e-02	5.241282e+03
0.09239       	3.928416e+05	1.990688e+03	1.406044e-02	1.905745e-02	5.963265e-02	5.240760e+03
0.0924        	3.929148e+05	1.990860e+03	1.405670e-02	1.905866e-02	5.961525e-02	5.240178e+03
0.09241       	3.929860e+05	1.991021e+03	1.405332e-02	1.905969e-02	5.959766e-02	5.239693e+03
0.09242       	3.930569e+05	1.991175e+03	1.404993e-02	1.906083e-02	5.957996e-02	5.239192e+03
0.09243       	3.931276e+05	1.991328e+03	1.404652e-02	1.906246e-02	5.956247e-02	5.238668e+03
0.09244       	3.931988e+05	1.991486e+03	1.404297e-02	1.906412e-02	5.954515e-02	5.238163e+03
0.09245       	3.932706e+05	1.991649e+03	1.403929e-02	1.906593e-02	5.952824e-02	5.237633e+03
0.09246       	3.933426e+05	1.991811e+03	1.403561e-02	1.906774e-02	5.951075e-02	5.237212e+03
0.09247       	3.934143e+05	1.991977e+03	1.403188e-02	1.906936e-02	5.949333e-02	5.236697e+03
0.09248       	3.934872e+05	1.992152e+03	1.402789e-02	1.907125e-02	5.947664e-02	5.236271e+03
0.09249       	3.935610e+05	1.992329e+03	1.402397e-02	1.907262e-02	5.946006e-02	5.235742e+03
0.0925        	3.936347e+05	1.992502e+03	1.402014e-02	1.907426e-02	5.944308e-02	5.235138e+03
0.09251       	3.937080e+05	1.992673e+03	1.401648e-02	1.907524e-02	5.942619e-02	5.234646e+03
0.09252       	3.937807e+05	1.992840e+03	1.401293e-02	1.907631e-02	5.940976e-02	5.234125e+03
0.09253       	3.938520e+05	1.992995e+03	1.400964e-02	1.907705e-02	5.939259e-02	5.233624e+03
0.09254       	3.939225e+05	1.993152e+03	1.400619e-02	1.907871e-02	5.937513e-02	5.233120e+03
0.09255       	3.939938e+05	1.993314e+03	1.400261e-02	1.908019e-02	5.935793e-02	5.232564e+03
0.09256       	3.940647e+05	1.993469e+03	1.399906e-02	1.908211e-02	5.934060e-02	5.232083e+03
0.09257       	3.941358e+05	1.993626e+03	1.399543e-02	1.908432e-02	5.932370e-02	5.231598e+03
0.09258       	3.942084e+05	1.993795e+03	1.399168e-02	1.908573e-02	5.930686e-02	5.231227e+03
0.09259       	3.942811e+05	1.993963e+03	1.398797e-02	1.908690e-02	5.928973e-02	5.230641e+03
0.0926        	3.943530e+05	1.994127e+03	1.398431e-02	1.908852e-02	5.927218e-02	5.230109e+03
0.09261       	3.944248e+05	1.994290e+03	1.398068e-02	1.909015e-02	5.925454e-02	5.229601e+03
0.09262       	3.944963e+05	1.994452e+03	1.397719e-02	1.909120e-02	5.923710e-02	5.228986e+03
0.09263       	3.945665e+05	1.994604e+03	1.397393e-02	1.909190e-02	5.921907e-02	5.228447e+03
0.09264       	3.946355e+05	1.994753e+03	1.397066e-02	1.909327e-02	5.920095e-02	5.227844e+03
0.09265       	3.947041e+05	1.994901e+03	1.396728e-02	1.909512e-02	5.918280e-02	5.227382e+03
0.09266       	3.947729e+05	1.995048e+03	1.396388e-02	1.909691e-02	5.916494e-02	5.226844e+03
0.09267       	3.948426e+05	1.995201e+03	1.396021e-02	1.909954e-02	5.914753e-02	5.226403e+03
0.09268       	3.949143e+05	1.995364e+03	1.395642e-02	1.910176e-02	5.913048e-02	5.225954e+03
0.09269       	3.949868e+05	1.995530e+03	1.395268e-02	1.910321e-02	5.911338e-02	5.225456e+03
0.0927        	3.950588e+05	1.995689e+03	1.394905e-02	1.910502e-02	5.909619e-02	5.224835e+03
0.09271       	3.951303e+05	1.995845e+03	1.394554e-02	1.910686e-02	5.907905e-02	5.224307e+03
0.09272       	3.952007e+05	1.995996e+03	1.394224e-02	1.910804e-02	5.906167e-02	5.223803e+03
0.09273       	3.952700e+05	1.996144e+03	1.393893e-02	1.910941e-02	5.904393e-02	5.223277e+03
0.09274       	3.953383e+05	1.996293e+03	1.393559e-02	1.911116e-02	5.902597e-02	5.222727e+03
0.09275       	3.954061e+05	1.996443e+03	1.393224e-02	1.911281e-02	5.900818e-02	5.222195e+03
0.09276       	3.954741e+05	1.996596e+03	1.392898e-02	1.911369e-02	5.899062e-02	5.221651e+03
0.09277       	3.955411e+05	1.996739e+03	1.392589e-02	1.911473e-02	5.897275e-02	5.221090e+03
0.09278       	3.956071e+05	1.996877e+03	1.392277e-02	1.911631e-02	5.895459e-02	5.220504e+03
0.09279       	3.956743e+05	1.997025e+03	1.391940e-02	1.911809e-02	5.893676e-02	5.220003e+03
0.0928        	3.957433e+05	1.997180e+03	1.391587e-02	1.911975e-02	5.891903e-02	5.219516e+03
0.09281       	3.958133e+05	1.997337e+03	1.391227e-02	1.912192e-02	5.890149e-02	5.219052e+03
0.09282       	3.958835e+05	1.997494e+03	1.390873e-02	1.912371e-02	5.888388e-02	5.218607e+03
0.09283       	3.959537e+05	1.997652e+03	1.390522e-02	1.912511e-02	5.886630e-02	5.218228e+03
0.09284       	3.960245e+05	1.997814e+03	1.390166e-02	1.912654e-02	5.884912e-02	5.217805e+03
0.09285       	3.960942e+05	1.997967e+03	1.389841e-02	1.912722e-02	5.883159e-02	5.217354e+03
0.09286       	3.961619e+05	1.998108e+03	1.389536e-02	1.912820e-02	5.881371e-02	5.216869e+03
0.09287       	3.962284e+05	1.998244e+03	1.389227e-02	1.912990e-02	5.879577e-02	5.216374e+03
0.09288       	3.962954e+05	1.998386e+03	1.388892e-02	1.913216e-02	5.877830e-02	5.215876e+03
0.09289       	3.963636e+05	1.998535e+03	1.388544e-02	1.913416e-02	5.876110e-02	5.215524e+03
0.0929        	3.964328e+05	1.998686e+03	1.388183e-02	1.913639e-02	5.874385e-02	5.215177e+03
0.09291       	3.965024e+05	1.998840e+03	1.387818e-02	1.913855e-02	5.872638e-02	5.214796e+03
0.09292       	3.965741e+05	1.999006e+03	1.387425e-02	1.914172e-02	5.870942e-02	5.214464e+03
0.09293       	3.966471e+05	1.999172e+03	1.387040e-02	1.914406e-02	5.869289e-02	5.214191e+03
0.09294       	3.967197e+05	1.999334e+03	1.386681e-02	1.914562e-02	5.867637e-02	5.213934e+03
0.09295       	3.967914e+05	1.999491e+03	1.386330e-02	1.914738e-02	5.865964e-02	5.213564e+03
0.09296       	3.968629e+05	1.999650e+03	1.385990e-02	1.914860e-02	5.864299e-02	5.213285e+03
0.09297       	3.969340e+05	1.999806e+03	1.385652e-02	1.914986e-02	5.862632e-02	5.212914e+03
